date,IC-YI,IC-ZT,IC-YU,IC-SI,YI-ZT,YI-YU,YI-SI,ZT-YU,ZT-SI,YU-SI
2019-05-29,0.5551007283564079,0.436689233101629,0.4113436710924887,0.7432319381001342,0.46334933616311236,0.7732754103722709,0.5033169233831066,0.4287714673421629,0.48833525580577997,0.5775978739573185
2019-05-30,0.5422475760409421,0.44454921627944916,0.39616375479362975,0.7366311040526844,0.46583866754413233,0.7690187353409556,0.49149792691308186,0.4329530249538372,0.4786036921086872,0.564777451250045
2019-05-31,0.5389850908443765,0.42682271670513855,0.3827258111554319,0.7306504546502667,0.46014184368912225,0.7700233357177569,0.49082473180544556,0.41640943037969275,0.4590630476686273,0.5487838282710994
2019-06-03,0.5416072402985775,0.4385052556449597,0.3854347770722137,0.7294574506185797,0.46712784577724725,0.7692340534079884,0.4936496321734524,0.422559275067111,0.45924625468495056,0.5513980261287315
2019-06-04,0.5362631914327677,0.4384907564176818,0.3830793832923427,0.7288220754700223,0.46537655467300615,0.7694864218961801,0.4932944490890023,0.4223472158282258,0.4604165298339338,0.5513106595970575
2019-06-05,0.5326959982342813,0.4479568556800756,0.37579150402374767,0.7284082227619159,0.46240860021371866,0.7694522983579605,0.48373198181189336,0.4135835306742991,0.48082872526357395,0.5329274070551464
2019-06-06,0.5334732234572014,0.47191611883436063,0.3762364684031864,0.7282676900682428,0.484584542832058,0.7698126127200281,0.4839140577143021,0.41276023438442144,0.47305170237489247,0.532439359038678
2019-06-10,0.5197441438112584,0.4049917214905715,0.36945617692259536,0.7038187845597564,0.46259224018354433,0.7669808003967041,0.458420704220441,0.4000992116865489,0.4324973418743044,0.5250351717723493
2019-06-11,0.5024747903980123,0.4061568160709832,0.4084994038741272,0.7038893262971324,0.4577334280823635,0.7875054063891442,0.4466117118345224,0.41206026610901647,0.4315525152989078,0.5406763434511093
2019-06-12,0.5021470242008985,0.41455086129732893,0.4206029746124398,0.7021142964825959,0.4607478527922445,0.7911034256836784,0.44671528958014356,0.4094923107040807,0.43996370196377627,0.5535391675045642
2019-06-13,0.4896251383082173,0.4278376933165979,0.407395055648647,0.6942546942026357,0.4680905035558971,0.7851587890732296,0.4351870599078979,0.41151599081532897,0.4456235759635062,0.5471732413546325
2019-06-14,0.48973870006389786,0.4216242713497912,0.4085204554345799,0.6908659290957623,0.4627416221990044,0.7935230598951183,0.4326428183831951,0.40627829441907154,0.44669133487303664,0.5435663222490225
2019-06-17,0.4860356318662651,0.4367589423548409,0.40996507572254265,0.6903409965925722,0.4794146120910856,0.795184707217148,0.426558111920054,0.40964264949128826,0.4506868373817473,0.541558509639557
2019-06-18,0.4961809615890694,0.44042655512415313,0.41497087237106794,0.6873098686083949,0.478188065508174,0.7946646379411151,0.43691405962215296,0.4085452647833408,0.45531393156720795,0.5483103012077934
2019-06-19,0.47807614547539085,0.4361635177130592,0.4034274109493947,0.6911359634202364,0.4693283459700967,0.789885907833601,0.4342315469885464,0.4042983863140616,0.45643947232395166,0.5482773460456626
2019-06-20,0.49571411790262104,0.42482673426567547,0.3683581284264183,0.6531744009389682,0.47320159686178925,0.7959495080216179,0.4568122263240348,0.3915203514252009,0.44814603974183786,0.5230878290616735
2019-06-21,0.49199175967562375,0.42369947810072706,0.3668512386663753,0.6509770425985657,0.4680364738963883,0.7915047082925776,0.44456233634496095,0.38411274424067915,0.44415117110150704,0.5206243363128003
2019-06-24,0.49014292872383664,0.41786575294953926,0.3689618064148677,0.6634726730983012,0.4698356128933402,0.7893744527074293,0.4576236318951903,0.3812792322974291,0.4391532568100624,0.5375819142333889
2019-06-25,0.48211498337098063,0.40586567605746493,0.3628471810480602,0.6572355908228842,0.45378730308570503,0.8010494586901795,0.44528775808239585,0.41323772402734293,0.41393084329918706,0.5516508932701486
2019-06-26,0.4820265880280968,0.40308855555012824,0.3645803978508612,0.6618623111487086,0.4512824943854148,0.8023028092322954,0.4513863657436531,0.4143562268032638,0.4139892379399626,0.5499594773835078
2019-06-27,0.48085913950263326,0.4123840374139033,0.37871165358226455,0.6503692351682429,0.4500742257704984,0.7942137868785841,0.44871053843762865,0.42972190465318777,0.4021903913048467,0.5316143029975278
2019-06-28,0.4659421750748391,0.40646001895370065,0.3589405813596054,0.6342647971512727,0.4505303383325788,0.778077620868807,0.40028301966661484,0.42275350326307454,0.3877590033327362,0.49723169100327125
2019-07-01,0.4721575356688098,0.4096039984662144,0.36307146042705946,0.6350949153542529,0.4611151250335813,0.7753895490316883,0.4055460568038243,0.4268783708279328,0.38977857613999356,0.5014022033847124
2019-07-02,0.4704637712464843,0.40974805752648497,0.3617017275124502,0.6286746824388862,0.4608882273968592,0.7749527663437097,0.40096504456268633,0.42655411962077594,0.38794617322702024,0.4956990821356751
2019-07-03,0.4647128311348766,0.40979225895957494,0.3642298334533401,0.6316544341691966,0.47031162444016883,0.7759017356687408,0.4170273497941276,0.4298864628767193,0.39552313196616634,0.4974178789861819
2019-07-04,0.4652923986725913,0.4089273918859041,0.36261803907300943,0.6257097107502917,0.47662895401151306,0.7774935506873044,0.40686428792057505,0.4307886285529212,0.3875263975887067,0.48098407612022936
2019-07-05,0.43749815191691815,0.4246295437756575,0.3234590880020021,0.5935086682805627,0.4863831068341658,0.7657666424015855,0.37167779888498204,0.4393713988912785,0.4078988313285115,0.44309422663492426
2019-07-08,0.45017946269819387,0.43404801011638156,0.34100831916092045,0.6132879216733739,0.503583922533878,0.7711134808644807,0.4012892644154336,0.4494143095318051,0.3973483241326782,0.4635024202002728
2019-07-09,0.4376788949322596,0.4480291747850888,0.33276713903682714,0.6097368966613094,0.5243401444418911,0.7701813146999125,0.38923704124658787,0.4585825032814538,0.4023049006192311,0.45258752035300825
2019-07-10,0.4437178402602265,0.527072550591074,0.32968552690936814,0.6038703123804107,0.5543315655364065,0.7708988192304019,0.39604829546608167,0.503541733599826,0.48086218228042343,0.44910063743269635
2019-07-11,0.42300588840420683,0.5497049252945974,0.29504204371630943,0.5808810345342696,0.5552472059754774,0.7436476664762035,0.3783618464930354,0.5178452230718446,0.49469256142369666,0.41887084332750985
2019-07-12,0.40501268844719784,0.5417320913870728,0.2819446346200262,0.5656173602653478,0.5495717324733139,0.7345483270977609,0.35997172183120996,0.5109350540478674,0.48778431847491904,0.4020684590025793
2019-07-15,0.41453474414610575,0.5377365467241743,0.28466285606999026,0.5640531602957087,0.5464789731223451,0.733666831884041,0.35275852561315646,0.5093704139239786,0.4899061027063208,0.3993215237423543
2019-07-16,0.40334241153077044,0.5410540621958435,0.28879047301039246,0.5588564399579375,0.5339420139827462,0.7357706669048917,0.32490073185746027,0.5070098832408177,0.4922625095660303,0.39605469239238905
2019-07-17,0.40021573510488245,0.5615289573626263,0.3267359857478514,0.5400654012949657,0.5366078667222524,0.7422696917164922,0.31720928895839623,0.5101249363815266,0.49809236889738334,0.40926318360411185
2019-07-18,0.4020788116158079,0.5574528696094934,0.3209569964290226,0.5448162867362798,0.53614418041413,0.7570558494947998,0.3623723310134381,0.5265790009817569,0.5464938361237681,0.4138809675985364
2019-07-19,0.5298637640102776,0.5748930453529958,0.3991447118036575,0.5412335723760542,0.5533789803249213,0.7046851753716301,0.4966257938912369,0.5253229875414444,0.5618334682396797,0.5094437470397473
2019-07-22,0.5392155598421209,0.5926935242143911,0.42237323250377046,0.5298301733183021,0.5462880268856812,0.7026216269824793,0.5162069196730865,0.5073167381177416,0.5919406961347533,0.5614537243470434
2019-07-23,0.5457674632699671,0.593069484237169,0.42323687515007113,0.5290723617182662,0.5305349972922111,0.6626273600202015,0.49965778238513153,0.4900217352601918,0.5834869705557515,0.5421444331274027
2019-07-24,0.549686983518987,0.5952389103163679,0.4227940300262805,0.5311494317597115,0.5336357037577633,0.6604782882937071,0.5036291085023261,0.48555759120133624,0.5861675039753951,0.5413889232935538
2019-07-25,0.5643003312961667,0.6028413463337037,0.440428733082259,0.5435004846667619,0.5327322163739666,0.6547981367734232,0.5027478506577232,0.48894334683474877,0.5869681735897557,0.5417200258813507
2019-07-26,0.538013176733083,0.5281886115219085,0.4476951759619683,0.5138479158459756,0.5005064058793733,0.6531455143837871,0.47992669643855085,0.4894642592304118,0.5602844073876552,0.5362800926060375
2019-07-29,0.5401302739321736,0.525909205911126,0.45346752680135255,0.5173173996413217,0.5038281997841785,0.6575423578840373,0.48049828998120886,0.4832756534737345,0.5623501446764853,0.5428402724129773
2019-07-30,0.544682163608196,0.5333512685542942,0.4489315215205046,0.5166017783464943,0.5024572168991432,0.6579557605558337,0.4771139772862899,0.4844216745164628,0.5628222922521303,0.5405581804856869
2019-07-31,0.539764153361109,0.5278069766760578,0.4488198588646196,0.5123522673307134,0.5048652951498324,0.640977845411814,0.4600010826725877,0.5009220643852239,0.569885280594126,0.5414116373347075
2019-08-01,0.5638190688168087,0.5883215815885091,0.559996943632773,0.6348842156706234,0.5065208455067802,0.6568988401211397,0.4701841306416297,0.501673316746794,0.5715312551307428,0.5274474829572255
2019-08-02,0.5633390354691358,0.5971140019420478,0.5547620345896411,0.6423835494377355,0.4976156936843292,0.6555853428472087,0.46306506559663063,0.4933611468687507,0.5831211101515801,0.5140022506555777
2019-08-05,0.5661310476881641,0.588048100078898,0.5565835303723106,0.6651205102611675,0.5035066469466967,0.6560816104076036,0.48099017038927055,0.5045181948409594,0.5753423140943015,0.536883567815564
2019-08-06,0.5637902501267132,0.5758446171774457,0.5176031327553201,0.6527231810463672,0.45534872877486254,0.5058038770952362,0.44184956363437283,0.4823185289713676,0.5646239694977768,0.5125170644788066
2019-08-07,0.5607321101621757,0.5824130907558522,0.5223907686380328,0.6540179899252986,0.46359798003742547,0.5006331317473708,0.4341604064193954,0.5171308825092411,0.5835518328016827,0.49754324476458234
2019-08-08,0.5371402587592381,0.6170066124471961,0.5176789069239203,0.6786556927493095,0.4756659270547144,0.4856705334537486,0.4351010208000631,0.525119899517472,0.5845954104253144,0.5018223107253705
2019-08-09,0.5140890550512814,0.5687587404564268,0.5049259354457353,0.6765709548093233,0.5161149577815716,0.4875270273179489,0.4253211789666915,0.5545014935018253,0.5756569651833852,0.4952093280787604
2019-08-12,0.5006747741485342,0.5263783014073178,0.4498982013655535,0.6516694616657728,0.49880889937603695,0.4752526478230863,0.38665457293151606,0.4273708454111596,0.4388107456446244,0.2679434542674387
2019-08-13,0.534940762573363,0.5351791340169378,0.5126853038809565,0.6614681183006541,0.49846215363102375,0.4633186862021469,0.3774998016819418,0.4307547324575708,0.443543998322785,0.2539100677274746
2019-08-14,0.5312327803387272,0.5452780659670562,0.5222406591697196,0.6481544776189405,0.49827083942137024,0.46428544049300635,0.36872402209045346,0.4286806315430715,0.45079598508305857,0.2541850521544887
2019-08-15,0.49942836327707096,0.5298444710227742,0.456666480656942,0.6474272441823988,0.4908844385206193,0.4263313747456292,0.3600210233194654,0.44089722897737316,0.4450561979571551,0.24427142081345204
2019-08-16,0.40996346960115493,0.4556223385482587,0.4361037632809539,0.5990961270626648,0.4334684030134859,0.41912443131143307,0.3178977521897844,0.4454149952753683,0.38861902121445296,0.23141421213818508
2019-08-19,0.41796460286142856,0.3895383067511936,0.3945853002823864,0.5375405363494404,0.4524728871862881,0.4376185238828935,0.3461032610329914,0.46634074028686456,0.41895570442720226,0.24836126709318307
2019-08-20,0.4164998920679236,0.38536510881851777,0.3536428121810326,0.5195381570643461,0.45110023997702475,0.42081504569315115,0.3420738253596822,0.4555345766078152,0.41676848812553935,0.25284343712634405
2019-08-21,0.38088714123718725,0.37806286797001243,0.33070013895199146,0.5058296275472293,0.4284954076525144,0.40574827176710254,0.3302970682361609,0.4432024370642547,0.40620270818751697,0.24107122945433493
2019-08-22,0.3687525194061544,0.38292872603783557,0.32306976404530546,0.50609056776118,0.424105488467093,0.39833710800808986,0.3218404572625612,0.4433257440960494,0.40855579627837935,0.23204577623292247
2019-08-23,0.3723623502564534,0.3855591271407887,0.3330570418941808,0.501340202086922,0.42465311438005465,0.40483087229435877,0.32015680197732954,0.43235545502410855,0.44168638694732937,0.24672141686766438
2019-08-26,0.38733518691757635,0.41293278667220135,0.28747911532017284,0.4998421999874333,0.42942988966727036,0.38271838714885836,0.3289867555322047,0.4241607314103422,0.45641436676640257,0.21267364006094913
2019-08-27,0.3771741479567833,0.37605492208657376,0.2695802421957882,0.5125393637409137,0.42230717858772465,0.376500947030051,0.33126470448862955,0.41311894865094106,0.46334486846847517,0.21176495698297013
2019-08-28,0.3653456480760561,0.37250959432194103,0.2891563635531296,0.5201155500510617,0.4205166105143854,0.3325502432928783,0.32048636354230514,0.4114733380839365,0.4651066375941639,0.2090789072931606
2019-08-29,0.3629531858770542,0.34678898897659977,0.28618717178716463,0.512388606819639,0.4502310796760549,0.34166585335897504,0.32803719828398825,0.5012071582237565,0.4333238514028129,0.23616527987975935
2019-08-30,0.36913799689282506,0.33934294200503956,0.2814550664320527,0.5149337254762599,0.48225080794037684,0.33765113869526925,0.3280547392448104,0.5298958739746674,0.47505282089762485,0.2363012782708908
2019-09-02,0.35055023716368994,0.30829209320440903,0.2623082121606986,0.4913299116994125,0.46011310375441394,0.3236093685102319,0.30141342795903997,0.5029178249437513,0.4565414681541182,0.20020167309804804
2019-09-03,0.35951976104436795,0.30811869405107706,0.25757773132604067,0.49006515423352287,0.4474448187178033,0.23639629063762038,0.29971169130946035,0.48428462553503693,0.45227735611069897,0.18864315632428702
2019-09-04,0.34995232332328563,0.287178086958112,0.263968560040278,0.5151774797141383,0.44632730383189856,0.2358567499677136,0.290842830633052,0.47961687606535525,0.4302680339900385,0.1964967224547124
2019-09-05,0.3578888166553776,0.2986872766026094,0.26980572128685315,0.5188255612719711,0.45962276735136093,0.23540259176417067,0.29519929531111233,0.47227729626332565,0.4321740501751476,0.1971323004142366
2019-09-06,0.35818801265659966,0.30675283829613653,0.27162816497612086,0.5323282430315533,0.4435279767119518,0.23826813149139192,0.30940891132681553,0.4304865858272237,0.43749190416610284,0.1951470171508581
2019-09-09,0.34922669900728126,0.26086298949094827,0.2679466708348925,0.5248742012370614,0.4565469717955636,0.24448655572907332,0.3271697273586406,0.419250135232043,0.45250501674396115,0.20768967560408363
2019-09-10,0.3440058261089228,0.2608616409386513,0.2575995977780357,0.5210035500383966,0.4540714140134897,0.25608031380671975,0.3342769397888046,0.41220875668192897,0.45237018503627147,0.22156984775803554
2019-09-11,0.31647795584324495,0.19464163786733912,0.19763062357975714,0.5252267353913358,0.45514429495337044,0.26030859851232313,0.3184270323697715,0.4271313974727324,0.4081707995172685,0.184694292245387
2019-09-12,0.28151327137876214,0.1694617713329891,0.17591320763288398,0.4786832575113492,0.44069436129472633,0.24292856445128322,0.27993386665136605,0.4179118781317259,0.38106901611224203,0.15839243628541652
2019-09-16,0.2828299592321569,0.16962618250809805,0.17455752044113093,0.433496708531574,0.44403703649826926,0.23113095897617028,0.22251820052768098,0.40720252588260336,0.3207544968110146,0.18937667380493775
2019-09-17,0.2944486577340271,0.20619587726097272,0.1798102624290474,0.463482406776854,0.45353302257902867,0.2358298055149698,0.23452437851301686,0.4244445648250618,0.33634422818986237,0.20222625782823495
2019-09-18,0.30403193887585883,0.21632523256112307,0.20555096299212158,0.46009377343259605,0.4498407323845149,0.2348628994303362,0.21946860841518492,0.4163064865551564,0.34039478887401364,0.17637235223666245
2019-09-19,0.29823910079410837,0.217694613884903,0.20270354556464024,0.4549832595271265,0.44600945667054176,0.23121126647675394,0.20184846921974087,0.4148143552925531,0.35515496703275684,0.17018068371307662
2019-09-20,0.29151938605479644,0.1731555169417576,0.1425999957797495,0.476481047883556,0.43473649555699917,0.2192054196687945,0.20719285296296702,0.3759801282371924,0.3772471882774545,0.20727018520231336
2019-09-23,0.31075757638115126,0.18464574209832102,0.16701509781228602,0.48945423955143275,0.4464622765827572,0.2371408657847373,0.20358621057426018,0.3851899419029952,0.38828190353768294,0.21823246306638885
2019-09-24,0.29404778159160433,0.17458668371982783,0.15361756567149687,0.48463523339611925,0.4210396320360735,0.21475666274399025,0.19634703273802515,0.36758077097480363,0.3817036392525507,0.21257093914149014
2019-09-25,0.29273087409482695,0.1751530120741852,0.13982801003839923,0.4938878805053049,0.4254626369529815,0.17930406787562797,0.21182910548475628,0.33223940821665165,0.39106547048593204,0.19816186771974184
2019-09-26,0.30298587438521285,0.12072890930269281,0.11130115244881653,0.4769962769260978,0.3912804042942309,0.16041060240293653,0.1908044832239793,0.33532073452018146,0.37636436676358115,0.18996945761273934
2019-09-27,0.30015144668628485,0.11783423091875059,0.11769851406608275,0.479806763604763,0.395709238196014,0.153405180427675,0.1938558134169191,0.3299650221677252,0.379431325682214,0.21846647439072625
2019-09-30,0.2948475240308805,0.12626367867976515,0.12403267240500342,0.4692275977660587,0.37569639220167145,0.14658034265643138,0.20385368440467597,0.333468150878479,0.35597543632743417,0.22431712232341294
2019-10-08,0.28197006011888937,0.08801324179105628,0.07386988338690943,0.42031573432827074,0.36704323942828837,0.12920496207781157,0.18624901266180255,0.3050239404836221,0.3351480479690817,0.16315265756307934
2019-10-09,0.27969905709035797,0.09090116457081822,0.07073283538854654,0.42325708604058593,0.36451833395692507,0.12904919077777743,0.20545536713763193,0.30164957864050507,0.34089904945417265,0.17622385026441612
2019-10-10,0.27612892425606483,0.09121020912306212,0.07280266137149129,0.4133397902701868,0.3707641438991352,0.12107936098222365,0.20546928258329913,0.29192921817917705,0.35022420006631466,0.17872612296937054
2019-10-11,0.25521647376005124,0.09325838213474232,0.10367495431763421,0.44404430346244483,0.3879206869606886,0.15429565742609297,0.18385778732792435,0.2862855736895794,0.34616247220902374,0.20931331104346473
2019-10-14,0.26903097805206094,0.09004013472996106,0.24552924884950988,0.42759969897940425,0.38698850389459255,0.1664992010583147,0.18304596095337453,0.2027225455035549,0.3457534608912217,0.14297033923371733
2019-10-15,0.26897669584714673,0.09765310077383776,0.24420809664546952,0.4332345131830825,0.3801212524722667,0.16920116950620082,0.1775789043246323,0.19190463235489547,0.3508406134823589,0.13340758822744636
2019-10-16,0.2815817084486278,0.09743286961112047,0.2452699740186209,0.43293047773443105,0.3911394152369213,0.15566419838623097,0.20834716209654203,0.19085255087230013,0.3519891459586225,0.14201097168855636
2019-10-17,0.2806143749435953,0.08784324135816572,0.21918065154216898,0.4331985428587962,0.3898366184483597,0.15269378541181536,0.20744469891280015,0.18191542157266252,0.34998903806416476,0.13744873078418363
2019-10-18,0.28449376188918485,0.08526900119140514,0.24405717904259058,0.4537166151783829,0.3820942166459828,0.14668947003458332,0.20204427217704302,0.15001837188451753,0.3220902781948414,0.1432610314692548
2019-10-21,0.2526740584644722,0.04860004609084371,0.27284861341902056,0.40395120980132165,0.3838334869557093,0.1438199806900085,0.19640386331164464,0.13822608144603135,0.3313240443340532,0.142209573027242
2019-10-22,0.25353528218620885,0.04929195231175768,0.2868075084104568,0.4181186590380541,0.38433109522958514,0.1467818651422624,0.19921367234270537,0.13969091958973598,0.333272582825518,0.1354425047908105
2019-10-23,0.23972580077874212,0.05015404211586645,0.2652478612451767,0.4093497785053473,0.3833090671390753,0.1566390851581972,0.20001279807103423,0.13287900067153596,0.3327612824994555,0.13680996105219542
2019-10-24,0.21249528105858131,0.03476705956447051,0.25335173671203354,0.40891860544570074,0.3732404131897038,0.16755979907624152,0.18452781858583178,0.1388636974009756,0.32332122356003407,0.13352951859166035
2019-10-25,0.2241292963643782,0.06552136492195912,0.2642282887250433,0.4125006682679606,0.3803344320874917,0.17154587610420488,0.18798262587389813,0.14255116138945306,0.32665199882457896,0.13437112445777583
2019-10-28,0.2033636143329635,0.05753557315428159,0.26024932629909725,0.3989853865401223,0.38204754630231136,0.17169912292360126,0.19016023669659293,0.14578197946689203,0.3282799801649645,0.1333480156215151
2019-10-29,0.19330475009207596,0.055777511239238096,0.17316527978249427,0.39514770570672286,0.3805257435994419,0.21336941371891288,0.1801377678932978,0.1332150744876767,0.32718522804320194,0.07003838475267296
2019-10-30,0.16649015649990276,0.048256873445027625,0.14133737154174136,0.38549859546383786,0.38621251369841053,0.2562020389448876,0.1915280431643316,0.14659175219474202,0.33049638518458857,0.08542086077410535
2019-10-31,0.0793933218249209,0.040883714731595744,0.11547160428460068,0.40305811091313776,0.35024926222044767,0.3094585740750942,0.09072420306947522,0.1486587996606718,0.3233747278037305,0.04992919694073251
2019-11-01,0.09029161677613591,0.04357498182301631,0.11247793704298409,0.3925682131696119,0.3570215176635974,0.30875260414251693,0.09028866400967198,0.14723758503028705,0.3180806428897284,0.046991505916302
2019-11-04,0.08428914414719083,0.003277903321295415,0.08137011619528478,0.3524602922027684,0.3577264441828967,0.30466502164837456,0.08496986387578147,0.1496179539848814,0.27947466721487474,0.0452099016777645
2019-11-05,0.07149390510263284,-0.012754757747540235,0.05523197511186127,0.29223914253931843,0.34972387090490986,0.3015134287444772,0.07827442687795237,0.14422921454086227,0.2720522268548462,0.01830880042533741
2019-11-06,-0.12569874797357405,-0.06635338272814253,0.034020964587195564,0.2584036446073213,0.37519440684573674,0.3958740169782171,-0.026687883995319094,0.16172570630366528,0.25761848235327744,0.019856395652590557
2019-11-07,-0.13033362460875117,-0.07279025366690865,0.010388642439852729,0.2458857211871093,0.3764646380891923,0.3989585077617551,-0.024834692148493723,0.15910893514815672,0.2541195931575103,0.018241493218721802
2019-11-08,-0.10758114193984997,-0.051226572958312816,0.026193255717181087,0.24211341270629602,0.3794927079506153,0.4048654992712026,-0.021177764526046212,0.16443697364695706,0.2557819008773165,0.01793848528100362
2019-11-11,-0.04605455812855097,0.0016116578881805372,0.06847180283216803,0.297296675643152,0.34041268233326094,0.4051954875792827,0.012956781748489864,0.14627165780466725,0.28712215759203297,0.046001607113474605
2019-11-12,-0.07355195998996934,-0.016572008632984733,0.06557139759849767,0.2975362776699641,0.32093877479200644,0.4000635141096448,0.008701270483537476,0.13608077341038746,0.2864079219915,0.046703476605688285
2019-11-13,-0.07298869888354198,-0.017865756127140593,0.06831666529261993,0.2994744511891246,0.3236256856332234,0.39968425989490786,0.011954741560518563,0.13818264294653712,0.27600682551476435,0.051172831646397555
2019-11-14,-0.06817044728752485,-0.02279919622465842,0.07172475862442035,0.30358526373604355,0.3229806790592537,0.40033383558953006,0.014645495790508212,0.1402940390544041,0.2697593553501131,0.05709610939039789
2019-11-15,-0.0709502669919168,-0.045946861287944896,0.06533789834378087,0.30267803015564676,0.32393521019466986,0.4016893489394484,0.014635466372087317,0.1543562098601343,0.26295418960185424,0.05694661884224722
2019-11-18,-0.03488912026860155,-0.0567569288097678,0.07971974148148026,0.3173272644501593,0.335776144720414,0.40105785761525103,0.017364253887107023,0.1492179671137714,0.2561950736652019,0.10057688589854007
